2011	12	49	7	1055
2013	10	40	6	1455
2012	10	43	2	1491
2013	11	46	3	1455
2015	10	42	6	1202
2015	4	18	2	1383
2006	4	15	6	1305
2013	8	33	7	1328
2007	7	26	7	1329
2008	1	4	2	1503
2006	11	45	1	1617
2009	3	12	5	1505
2010	10	40	5	1489
2009	3	12	3	1575
2013	3	13	6	1221
2009	11	47	2	1646
2010	10	40	3	1679
2008	11	46	2	1379
2009	11	47	4	1556
2006	6	26	3	1729
2010	2	5	4	1402
2010	2	5	2	1453
2010	1	53	7	994
2015	2	6	2	993
2007	5	21	2	1712
2014	8	34	1	1434
2006	11	46	6	1293
2013	1	3	6	1262
2010	3	9	7	1209
2006	1	4	6	1299
2008	4	15	4	1576
2012	8	31	6	1384
2012	9	38	6	1475
2009	5	20	1	1445
2015	1	2	1	1152
2011	1	4	5	1207
2014	4	18	1	1304
2015	6	25	1	1427
2014	6	26	7	1235
2011	1	4	3	1161
2009	12	52	2	1344
2015	2	8	2	1117
2010	8	31	2	1446
2007	9	37	4	1624
2007	3	11	4	1568
2007	12	49	1	1388
2007	9	37	2	1525
2007	12	49	7	1166
2010	12	48	3	1319
2015	4	14	6	1218
2013	10	43	5	1428
2009	3	10	3	1378
2015	5	18	7	1153
2013	9	39	4	1514
2009	11	48	7	1224
2015	10	41	5	1406
2011	1	2	3	1044
2006	6	24	1	1701
2013	7	27	6	1304
2013	2	9	1	1262
2008	9	36	4	1612
2007	12	50	4	1318
2010	12	48	5	1396
2014	1	1	3	1501
2012	1	3	1	1073
2013	8	32	4	1458
2010	7	28	2	1433
2015	5	21	4	1438
2009	3	13	6	1364
2012	4	16	3	1553
2010	10	41	6	1388
2009	4	17	5	1579
2012	12	49	6	1253
2007	7	30	7	1326
2006	3	13	5	1460
2013	7	30	1	1498
2006	9	37	3	1671
2006	3	13	3	1532
2007	5	22	3	1698
2009	5	22	3	1533
2006	10	42	3	1683
2015	11	48	5	1240
2012	1	4	4	1485
2010	1	2	4	1564
2009	9	38	3	1619
2008	12	1	2	1367
2012	10	42	1	1374
2013	11	45	6	1416
2014	2	8	3	1226
2015	8	35	3	1562
2015	11	47	6	1232
2012	1	1	5	1457
2006	4	14	3	1614
2012	1	1	3	1276
2013	6	26	6	1382
2009	11	46	5	1491
2008	7	29	3	1632
2008	9	39	1	1549
2012	11	45	7	1066
2013	7	28	5	1453
2012	8	34	1	1490
2006	6	22	7	1323
2011	2	8	4	1328
2013	7	28	3	1523
2007	6	25	3	1697
2012	3	10	4	1558
2012	1	2	2	1556
2007	5	20	1	1684
2015	2	7	7	965
2012	11	44	4	994
2014	5	21	7	1177
2015	3	10	7	1032
2008	6	23	2	1725
2013	4	15	1	1281
2007	7	31	2	1783
2015	9	36	5	1532
2006	9	36	6	1399
2008	12	52	3	936
2014	2	6	3	1105
2009	9	40	3	1522
2009	6	23	7	1236
2015	6	24	4	1486
2007	9	36	1	1160
2010	1	1	1	1271
2007	9	36	7	1445
2008	9	40	2	1540
2015	6	24	2	1433
2011	6	23	3	1562
2014	4	16	7	1008
2014	4	16	1	1238
2012	10	43	4	1476
2008	9	37	5	1547
2013	9	38	7	1294
2012	8	32	5	1486
2008	9	37	3	1639
2012	8	32	3	1661
2015	8	34	6	1424
2009	4	17	3	1557
2007	12	51	1	1398
2008	1	4	4	1498
2013	1	4	1	1115
2007	8	31	3	1747
2007	2	6	4	1448
2008	11	46	4	1372
2008	9	38	2	1633
2008	6	26	3	1672
2013	7	29	6	1409
