		188146
40.525106759	-74.239268079	2
40.525126543	-74.241617012	3
40.525178078	-74.199035536	3
40.525189104	-74.239268374	2
40.525217899	-74.174565055	9
40.525236104	-74.209614583	4
40.525241897	-74.207938384	8
40.52528971	-74.207301857	1
40.52529563	-74.200884762	1
40.525313177	-74.212481665	12
40.525320361	-74.208564512	1
40.525323148	-74.207024989	1
40.525340568	-74.167770573	1
40.525345761	-74.182363764	2
40.525353922	-74.218557196	12
40.525362217	-74.206669003	1
40.525369048	-74.184964486	2
40.525394972	-74.239265514	8
40.525396227	-74.209107902	8
40.525397661	-74.217204851	4
40.525421752	-74.200964277	25
40.525421826	-74.211615123	14
40.525445563	-74.213618752	10
40.525456626	-74.206064991	14
40.525489376	-74.167368079	1
40.52550223	-74.2156081	3
40.525504538	-74.173788841	9
40.525530133	-74.187187908	2
40.525553778	-74.205460986	7
40.525567675	-74.205363909	3
40.525628294	-74.206763349	5
40.525682835	-74.166458508	5
40.525737084	-74.230356813	1
40.525748494	-74.204015567	16
40.525777438	-74.190361209	5
40.525781001	-74.230356964	1
40.525801607	-74.167832881	3
40.525813871	-74.207357438	14
40.525822072	-74.22062704	6
40.525846706	-74.201246125	21
40.52587205	-74.166581279	1
40.525915387	-74.20277149	1
40.525990738	-74.215645647	1
40.525991966	-74.216451396	14
40.525994665	-74.217926206	2
40.525995513	-74.202473175	25
40.526010899	-74.188606502	5
40.526011446	-74.193228742	1
40.526040104	-74.166153647	5
40.526049452	-74.199887041	1
40.52605303	-74.166704031	6
40.52606049	-74.167236416	18
40.526098338	-74.180311887	7
40.526110604	-74.208710862	14
40.526119216	-74.189502479	8
40.526128825	-74.174797646	2
40.526151541	-74.16501365	1
40.526175022	-74.201851424	58
40.526229421	-74.215707569	6
40.52623675	-74.166830388	1
40.526265401	-74.167888001	14
40.526269353	-74.174441903	1
40.526274404	-74.201527985	36
40.526299374	-74.223617799	8
40.526338032	-74.207413021	1
40.526382948	-74.205330443	5
40.52640725	-74.17935949	17
40.52640771	-74.20682691	3
40.526419227	-74.219830456	2
40.526425649	-74.223611027	8
40.526473294	-74.202370307	3
40.526495003	-74.210147305	12
40.526510798	-74.201334455	8
40.52656134	-74.215816553	2
40.526571292	-74.167054242	5
40.526573785	-74.169101	4
40.526585494	-74.16860463	2
40.526602672	-74.218633221	3
40.526641699	-74.171428499	8
40.526651025	-74.216291661	9
40.52665598	-74.215115422	2
40.526657314	-74.215867222	1
40.526676548	-74.215856493	1
40.526697543	-74.207446511	19
40.526714889	-74.16455461	1
40.526715201	-74.173658896	7
40.526718894	-74.178410688	5
40.526729151	-74.166087014	14
40.526743718	-74.174763283	9
40.526747317	-74.230288352	10
40.526756702	-74.175248928	8
40.526759745	-74.167698596	22
40.526760859	-74.201173338	7
40.526772069	-74.199468339	9
40.526806609	-74.176713084	2
40.526813528	-74.177565619	27
40.526813931	-74.239320954	12
40.526845711	-74.219288693	4
40.526868581	-74.191141294	10
40.526903089	-74.167278093	15
40.526955786	-74.188199095	3
40.526976204	-74.208170399	6
40.527008345	-74.216030226	3
40.527056878	-74.165328835	5
40.527057048	-74.207483598	2
40.52707662	-74.166861261	3
40.527084119	-74.172922443	2
40.527085264	-74.200879349	3
40.527116434	-74.176933329	1
40.527121243	-74.206893868	6
40.527140619	-74.180789519	3
40.527195203	-74.217372563	8
40.527199028	-74.203300565	3
40.527205102	-74.201412086	1
40.527218487	-74.190350924	1
40.527250143	-74.166448023	4
40.527257741	-74.176073986	13
40.527270845	-74.203045387	4
40.52733314	-74.180545435	3
40.527336034	-74.198732608	2
40.527357817	-74.187412453	4
40.527403923	-74.164495155	3
40.5274099	-74.166063525	4
40.527416565	-74.207513492	4
40.527426535	-74.162106705	2
40.527472021	-74.199456039	3
40.527504836	-74.168722057	10
40.527525829	-74.178438022	4
40.527569655	-74.165679027	1
40.527577405	-74.175247482	4
40.527582233	-74.212974495	24
40.52758603	-74.176783491	1
40.527595098	-74.191657765	368
40.52760447	-74.17369358	11
40.527618969	-74.200186701	2
40.527643502	-74.160060447	1
40.527646606	-74.201647233	2
40.527647302	-74.216341648	6
40.527669282	-74.186614755	8
40.527669925	-74.217442453	1
40.527675213	-74.230216009	20
40.527682003	-74.180373714	2
40.527686979	-74.208244555	10
40.527733339	-74.215838323	3
40.527743053	-74.176413398	1
40.527743169	-74.16526938	28
40.527743904	-74.181154465	1
40.527753002	-74.21116926	3
40.527756639	-74.210683653	1
40.527768938	-74.177427868	2
40.527776083	-74.207543385	1
40.527776311	-74.161265816	9
40.527781171	-74.163650749	16
40.527805244	-74.167888272	11
40.527817749	-74.231676953	1
40.527827632	-74.188813069	1
40.52784033	-74.206924871	2
40.527860154	-74.215543763	1
40.527866597	-74.199845712	2
40.527886026	-74.159355982	11
40.527916687	-74.164856134	5
40.527922123	-74.175985807	3
40.527931295	-74.190860155	4
40.527932491	-74.216486458	12
40.527938277	-74.234501158	1
40.527948889	-74.234681055	1
40.527950846	-74.198748824	3
40.527956917	-74.234781804	2
40.528014081	-74.201835395	8
40.528034525	-74.199562036	5
40.528046402	-74.182529408	4
40.52805863	-74.216551616	2
40.528073683	-74.164478818	3
40.52809493	-74.237077296	80
40.528097806	-74.197889533	4
40.52810666	-74.20381053	2
40.528112154	-74.175569033	2
40.528126082	-74.160424919	1
40.528132869	-74.207566076	5
40.528146813	-74.16705818	19
40.528156323	-74.215688606	1
40.528167644	-74.169698569	5
40.52818752	-74.216613185	5
40.528232897	-74.239372798	4
40.528257504	-74.199188594	6
40.528263744	-74.16401165	1
40.528265669	-74.200803759	5
40.528307066	-74.199098811	1
40.528311186	-74.209131411	2
40.528321606	-74.192177845	20
40.52832309	-74.16281393	6
40.528349339	-74.161720446	18
40.528349449	-74.181825185	1
40.528367473	-74.185994389	2
40.528384302	-74.202023567	1
40.528404358	-74.190285954	17
40.528427704	-74.160645072	2
40.528432914	-74.181116763	1
40.528454751	-74.214628393	10
40.528458084	-74.166296351	16
40.528463992	-74.197235926	1
40.528467548	-74.163530125	10
40.528489031	-74.187199791	2
40.5284924	-74.207588776	1
40.528501136	-74.199567026	10
40.528531131	-74.168904508	4
40.52853306	-74.216776179	1
40.528548663	-74.189333104	6
40.528557434	-74.203459378	6
40.528560426	-74.178566687	1
40.528584303	-74.20685523	3
40.5286441	-74.191369398	15
40.528650958	-74.216844909	6
40.528654263	-74.159580841	30
40.528670508	-74.198448797	4
40.528671349	-74.163048597	7
40.52867987	-74.210154175	8
40.528765505	-74.208348638	4
40.52880787	-74.16546986	8
40.528817467	-74.197589497	1
40.528826927	-74.157782642	25
40.528827808	-74.213284227	1
40.528828855	-74.218564961	14
40.528855229	-74.181362519	6
40.528858887	-74.205269702	8
40.528877037	-74.201219277	5
40.528884874	-74.188517485	21
40.528889094	-74.211313141	2
40.52894444	-74.190675993	9
40.52894557	-74.163232725	14
40.528993167	-74.202298797	9
40.529006567	-74.158883819	33
40.52900903	-74.168700674	1
40.529010913	-74.206209046	1
40.529026632	-74.162200517	24
40.529039442	-74.197795196	5
40.529048514	-74.18237027	19
40.529060753	-74.204432164	1
40.529076388	-74.221170174	4
40.529084069	-74.220029874	5
40.529107064	-74.190266371	2
40.529127375	-74.164700842	9
40.529130979	-74.217015538	3
40.529138475	-74.19925597	7
40.529145579	-74.212141317	2
40.529148645	-74.210475804	1
40.529155083	-74.217332173	4
40.529172961	-74.169215493	1
40.529194995	-74.167291023	1
40.529215571	-74.187712635	1
40.529221219	-74.19743601	5
40.529224242	-74.160258485	10
40.52922843	-74.20735724	11
40.529247238	-74.191802795	2
40.529269692	-74.189853151	5
40.529290276	-74.218411788	9
40.5293314	-74.203501304	2
40.52935357	-74.16002857	1
40.529381088	-74.159978274	1
40.529381909	-74.161352426	24
40.529443245	-74.208476654	1
40.529460893	-74.219621026	17
40.529463341	-74.210998398	14
40.529493605	-74.158010844	1
40.529505951	-74.193023009	2
40.529506766	-74.217149856	1
40.529524161	-74.163629836	6
40.52954188	-74.205530802	3
40.529550325	-74.191109393	14
40.529561312	-74.168309966	7
40.529577795	-74.162586761	21
40.529579493	-74.190073464	5
40.529602032	-74.202574032	1
40.529602626	-74.170076327	3
40.529620535	-74.169101514	2
40.529634541	-74.199685523	3
40.52965033	-74.221028183	6
40.529661104	-74.167641125	1
40.529664602	-74.196581168	11
40.529694034	-74.206398213	7
40.529696305	-74.166083595	1
40.529731762	-74.200599522	2
40.529762465	-74.211031718	2
40.52976578	-74.188627889	2
40.529807543	-74.222057524	1
40.529816414	-74.208546166	1
40.529829951	-74.158928944	30
40.529847897	-74.201679055	6
40.529849014	-74.182991186	3
40.529853125	-74.192232611	7
40.529855975	-74.167648809	1
40.529861561	-74.165691903	4
40.529864711	-74.198330036	5
40.529882607	-74.217255398	7
40.529886554	-74.190290173	3
40.529915672	-74.166235227	2
40.529920719	-74.196085496	7
40.529927667	-74.169296544	1
40.529930802	-74.207524895	3
40.529938544	-74.161753069	2
40.529944854	-74.188225498	2
40.529958762	-74.202629073	8
40.529970051	-74.208586216	1
40.530004667	-74.191887706	2
40.530017883	-74.159979799	9
40.530028185	-74.203726457	7
40.53003569	-74.157022871	1
40.530063914	-74.218622959	21
40.53009101	-74.200784062	3
40.530115721	-74.187805096	7
40.53012644	-74.208622677	3
40.53014783	-74.183222231	2
40.530156207	-74.191542801	3
40.530181045	-74.163016307	10
40.530188119	-74.190510468	7
40.530222765	-74.189478141	3
40.530223758	-74.195435274	2
40.530227612	-74.205795514	7
40.530234674	-74.16197322	1
40.53023756	-74.169480791	2
40.530238915	-74.164779124	10
40.530249168	-74.18844579	3
40.530270149	-74.211090877	13
40.53029953	-74.17026516	1
40.530315485	-74.202687711	1
40.53032158	-74.191133182	10
40.530334541	-74.220638338	13
40.530352438	-74.206594501	7
40.530375945	-74.196327852	3
40.530378047	-74.165373023	4
40.530391702	-74.207652232	4
40.530391864	-74.199828082	14
40.530410037	-74.205087406	1
40.53041453	-74.182938775	2
40.530426243	-74.168096306	10
40.530434463	-74.239269165	6
40.530451018	-74.16425444	1
40.530489689	-74.190727166	2
40.530500318	-74.221498644	4
40.530505847	-74.160419839	12
40.530527593	-74.192684214	7
40.530530798	-74.162196972	1
40.530532039	-74.22212828	1
40.530537501	-74.222142687	21
40.53054196	-74.201893391	23
40.53055897	-74.188666101	1
40.530574371	-74.158513426	11
40.530605009	-74.219869404	1
40.530628766	-74.194540725	3
40.530631504	-74.217488062	2
40.530659702	-74.206681786	2
40.530673697	-74.222682739	3
40.530685933	-74.202746392	4
40.530733211	-74.203948044	2
40.530760904	-74.164449458	3
40.530765685	-74.201099057	1
40.530772956	-74.222452841	1
40.530786866	-74.15567204	3
40.530795275	-74.163445887	1
40.530799488	-74.190947488	3
40.530807709	-74.218650573	24
40.530830625	-74.192026776	14
40.530831387	-74.189918742	3
40.530835167	-74.16241355	3
40.530840195	-74.158819829	1
40.530863283	-74.188886397	4
40.530871063	-74.169852923	2
40.530879481	-74.193987465	13
40.530892971	-74.221424401	9
40.530900695	-74.187832483	9
40.530904568	-74.195379707	36
40.530917618	-74.200545524	4
40.530953881	-74.21972306	1
40.530974574	-74.182875556	1
40.530992289	-74.222583075	2
40.531008756	-74.165788278	2
40.531035372	-74.220169399	5
40.531041516	-74.183926163	5
40.531042146	-74.193559853	6
40.531042911	-74.217654878	1
40.531046021	-74.168471987	7
40.531053635	-74.202805065	2
40.531062328	-74.160931998	20
40.531068043	-74.16464447	1
40.53110928	-74.191171408	1
40.531139114	-74.157018268	5
40.531202061	-74.193135828	5
40.531207596	-74.157119155	8
40.531237438	-74.167087489	2
40.531241548	-74.221432751	14
40.531304915	-74.165983269	24
40.531306904	-74.199244448	1
40.531333488	-74.159378592	4
40.531353551	-74.192823296	1
40.531372425	-74.204133459	3
40.531381576	-74.195726449	16
40.53138568	-74.202849241	4
40.531395798	-74.163861053	2
40.531410046	-74.201482315	10
40.531441634	-74.206871268	4
40.531445378	-74.196938948	2
40.531448236	-74.190362971	15
40.531457185	-74.217756954	6
40.531477391	-74.189330609	2
40.531483634	-74.187197387	2
40.531507761	-74.192525159	4
40.531514795	-74.18828388	1
40.531517782	-74.191456768	19
40.531576263	-74.222930369	12
40.531591096	-74.159670593	1
40.531604627	-74.206288997	4
40.531643476	-74.161469406	7
40.531673537	-74.219455623	53
40.531679523	-74.168847712	3
40.531712076	-74.222250916	12
40.531714285	-74.192130042	6
40.531720471	-74.202893426	6
40.531728503	-74.185147566	3
40.53174306	-74.194601527	1
40.531767616	-74.205706724	1
40.531777197	-74.197116198	1
40.531806211	-74.170416492	1
40.531857214	-74.167466765	7
40.531857279	-74.201580794	3
40.531862378	-74.200235385	2
40.531870625	-74.159987831	2
40.531875866	-74.176989097	13
40.531916445	-74.166373307	10
40.531926278	-74.19174573	50
40.531929312	-74.199627626	1
40.531973974	-74.221661814	6
40.531983915	-74.165269075	2
40.532007283	-74.164287043	6
40.532025175	-74.16329061	7
40.532050235	-74.194746317	7
40.532067306	-74.196005456	17
40.532092866	-74.222633507	3
40.532123119	-74.156020503	4
40.532129525	-74.204398382	19
40.532131565	-74.221072362	11
40.532138668	-74.223076141	4
40.53215901	-74.198545493	6
40.53216551	-74.159132355	4
40.532167099	-74.167658203	1
40.532191693	-74.161999548	10
40.532214313	-74.203020834	5
40.532266963	-74.189897639	15
40.532274977	-74.222141267	7
40.532282815	-74.165467671	1
40.532299294	-74.169227006	9
40.532301289	-74.224137921	10
40.532304319	-74.188883275	21
40.532309576	-74.206550186	2
40.532314483	-74.218720257	10
40.532336514	-74.190991451	22
40.532369003	-74.224602216	9
40.532406952	-74.224846967	3
40.532429831	-74.19748506	8
40.532470339	-74.15295991	3
40.532482479	-74.16784606	1
40.532488441	-74.192060318	92
40.532491412	-74.203093624	10
40.532533459	-74.166766962	12
40.532589938	-74.165673485	2
40.532598401	-74.19682363	19
40.532613284	-74.164709432	6
40.532615865	-74.188042357	16
40.532633902	-74.163727385	5
40.532639807	-74.15553246	3
40.532675028	-74.193730063	10
40.532681781	-74.160925105	1
40.532689808	-74.157111847	8
40.532702013	-74.154183567	9
40.53274949	-74.190237168	2
40.532753677	-74.162497356	5
40.532756319	-74.173811295	5
40.532759949	-74.238971709	2
40.532801438	-74.204717012	15
40.532825671	-74.201882302	3
40.532828749	-74.203249339	6
40.532836987	-74.222492088	15
40.532849032	-74.207256952	3
40.532866606	-74.15219816	1
40.532895134	-74.186791231	5
40.532895809	-74.152942897	6
40.532896808	-74.195673327	4
40.532905934	-74.159619772	8
40.532941008	-74.163947582	1
40.532955934	-74.189885207	7
40.532984523	-74.158368048	1
40.533053715	-74.151849633	2
40.533096782	-74.160544774	4
40.533099359	-74.189464712	1
40.533101383	-74.151087082	5
40.533118711	-74.168232586	2
40.533141405	-74.185568784	9
40.533158402	-74.16355959	1
40.533158705	-74.167160644	11
40.533167492	-74.155030043	1
40.533190797	-74.237692552	23
40.533202792	-74.165146178	3
40.533208099	-74.174546352	3
40.533209683	-74.166077936	3
40.53321067	-74.153537198	2
40.533217534	-74.156584261	6
40.533226133	-74.164182116	3
40.53323181	-74.189040586	8
40.53324694	-74.235757313	1
40.533305906	-74.173399016	10
40.533319572	-74.19401973	6
40.533340783	-74.20549212	12
40.533343106	-74.172391822	1
40.53334405	-74.192523253	15
40.533351357	-74.18643276	4
40.533359784	-74.189666908	6
40.533361275	-74.195325732	2
40.533363823	-74.171388181	3
40.533369778	-74.188598489	3
40.53337046	-74.153095076	1
40.533385978	-74.21818774	3
40.533402162	-74.18726032	5
40.533436847	-74.170273152	8
40.533445422	-74.158534625	10
40.533480895	-74.154663828	1
40.533494841	-74.202204499	6
40.533495756	-74.157862016	1
40.533497921	-74.203567952	1
40.533522294	-74.16628377	1
40.533534052	-74.161898475	1
40.533535725	-74.150584417	5
40.533540906	-74.188019777	1
40.533556829	-74.207460607	1
40.533584352	-74.189973332	7
40.533607319	-74.234020999	18
40.533609734	-74.192858585	1
40.53363168	-74.162736925	1
40.533642986	-74.192671611	7
40.533695896	-74.195470609	3
40.533712031	-74.187441063	1
40.53372815	-74.154498916	3
40.533750752	-74.156053082	20
40.533786715	-74.167539952	5
40.533817018	-74.1655722	3
40.533826328	-74.201003939	2
40.533829762	-74.203727253	1
40.533849063	-74.154394868	3
40.533864523	-74.23973473	13
40.533869792	-74.15931269	2
40.533902479	-74.207569605	1
40.533907054	-74.236432376	3
40.533907845	-74.18686961	6
40.533914317	-74.16084533	5
40.533939359	-74.152553157	19
40.533940987	-74.153391379	6
40.533942255	-74.236666337	4
40.53398084	-74.171767502	1
40.533988548	-74.192841691	2
40.534013637	-74.194241192	10
40.534029265	-74.205753258	17
40.534034504	-74.157305677	1
40.534088488	-74.16191061	1
40.534092424	-74.170566221	5
40.534103656	-74.186298154	2
40.534142629	-74.150355545	7
40.53414324	-74.154035797	1
40.53415782	-74.199792574	3
40.534160929	-74.20115604	3
40.534164022	-74.202519507	9
40.534167092	-74.203886571	7
40.534182319	-74.183470728	5
40.53418635	-74.162583582	1
40.534250875	-74.207678612	3
40.534255297	-74.185881264	13
40.534275073	-74.153974943	44
40.534292193	-74.15552911	4
40.534310812	-74.163850212	8
40.53433411	-74.193011771	46
40.534341185	-74.236214461	157
40.534379182	-74.152061302	12
40.534396125	-74.153766566	60
40.534400943	-74.160278093	6
40.534409681	-74.18546438	1
40.534425562	-74.150190694	3
40.534435336	-74.165062883	1
40.534442279	-74.165958683	3
40.53444647	-74.166854478	3
40.534483931	-74.14963321	2
40.534489301	-74.198581196	4
40.534495525	-74.201311741	3
40.534501677	-74.204045884	1
40.534506721	-74.161184923	4
40.534518115	-74.158918507	22
40.534533156	-74.218270631	4
40.534535948	-74.218245457	3
40.534563722	-74.153644634	3
40.534600617	-74.172136044	3
40.534611099	-74.193152875	5
40.534635822	-74.184803061	6
40.534645503	-74.149917776	1
40.534653907	-74.218281818	1
40.534671511	-74.181356717	7
40.534672784	-74.217011947	11
40.534672813	-74.187382599	3
40.534701971	-74.218987093	5
40.534709507	-74.206017972	11
40.534717684	-74.170941962	4
40.534721275	-74.160858065	1
40.53472646	-74.174233734	1
40.534736945	-74.172744379	1
40.534756189	-74.165265138	5
40.534764473	-74.153360891	6
40.534794989	-74.163085121	6
40.534808445	-74.235903127	2
40.534810388	-74.218267939	1
40.53481239	-74.215756856	7
40.53481907	-74.151519073	39
40.534826115	-74.156498091	1
40.534826657	-74.198729699	3
