lat,long,zipcode,Lat_Lon
-74.1400378,40.54387125,10308,"(-74.1400378004681, 40.5438712526771)"
-74.14029084,40.54404827,10308,"(-74.1402908435104, 40.5440482667538)"
-74.14050003,40.54392069,10308,"(-74.1405000343728, 40.5439206853361)"
-74.14070183,40.54404804,10308,"(-74.1407018285745, 40.5440480412552)"
-74.14081178,40.54396051,10308,"(-74.1408117795936, 40.5439605138401)"
-74.14019083,40.543511,10308,"(-74.1401908318663, 40.543511000646)"
-74.14056736,40.54333774,10308,"(-74.1405673642274, 40.5433377416075)"
-74.14087239,40.54295995,10308,"(-74.1408723890991, 40.5429599511042)"
-74.14125674,40.54315016,10308,"(-74.1412567427113, 40.543150160324)"
-74.14141074,40.54302243,10308,"(-74.1414107419031, 40.5430224271875)"
-74.14107893,40.54279119,10308,"(-74.1410789269575, 40.5427911862202)"
-74.14132654,40.54274706,10308,"(-74.1413265396044, 40.5427470557262)"
-74.14122821,40.54267806,10308,"(-74.1412282135558, 40.5426780611767)"
-74.1416707,40.54230806,10308,"(-74.1416707040955, 40.542308059133)"
-74.14220836,40.5421938,10308,"(-74.1422083587701, 40.5421938000951)"
-74.14210602,40.54203687,10308,"(-74.1421060234164, 40.5420368683861)"
-74.14235292,40.5412781,10308,"(-74.1423529188808, 40.5412781017387)"
-74.14211427,40.54081559,10308,"(-74.1421142660554, 40.5408155943201)"
-74.14173669,40.54055826,10308,"(-74.1417366922701, 40.5405582560081)"
-74.14190873,40.54045705,10308,"(-74.1419087253765, 40.5404570519805)"
-74.14170977,40.54008688,10308,"(-74.1417097676823, 40.5400868762218)"
-74.14177439,40.53974281,10308,"(-74.1417743922441, 40.5397428081579)"
-74.14200667,40.53962067,10308,"(-74.142006670108, 40.5396206652307)"
-74.14172894,40.5393395,10308,"(-74.1417289350454, 40.5393394996487)"
-74.14230352,40.53906998,10308,"(-74.1423035207278, 40.5390699839568)"
-74.14232769,40.53894794,10308,"(-74.1423276885375, 40.5389479351137)"
-74.14176757,40.53854632,10308,"(-74.141767571651, 40.5385463179294)"
-74.14225454,40.53814262,10308,"(-74.1422545420666, 40.5381426175077)"
-74.14207894,40.53800397,10308,"(-74.1420789377942, 40.5380039743644)"
-74.14238964,40.53775327,10308,"(-74.1423896419467, 40.5377532740838)"
-74.14166306,40.53716582,10308,"(-74.1416630553207, 40.53716582072)"
-74.14188632,40.53729267,10308,"(-74.1418863171421, 40.5372926717347)"
-74.14363164,40.53725386,10308,"(-74.1436316415765, 40.5372538609268)"
-74.14417342,40.53680993,10308,"(-74.1441734217465, 40.5368099264518)"
-74.14434853,40.53610191,10308,"(-74.1443485264183, 40.5361019063077)"
-74.14463104,40.53571089,10308,"(-74.1446310423991, 40.5357108888567)"
-74.14520753,40.53575485,10308,"(-74.1452075268583, 40.535754847233)"
-74.14585922,40.53529742,10308,"(-74.1458592155264, 40.5352974207291)"
-74.14694498,40.53515226,10308,"(-74.1469449788941, 40.5351522596092)"
-74.15050951,40.53726283,10308,"(-74.1505095108938, 40.5372628308562)"
-74.15070319,40.53710558,10308,"(-74.1507031907665, 40.537105576842)"
-74.15192177,40.53783734,10308,"(-74.1519217732589, 40.5378373361749)"
-74.15919043,40.54523033,10308,"(-74.1591904321761, 40.545230334722)"
-74.15898646,40.54544901,10308,"(-74.1589864617406, 40.5454490116014)"
-74.15934445,40.54639775,10308,"(-74.1593444505648, 40.5463977521889)"
-74.15900021,40.54681102,10308,"(-74.1590002088166, 40.5468110215226)"
-74.15967562,40.54779387,10308,"(-74.1596756242018, 40.5477938706859)"
-74.16174252,40.54698748,10308,"(-74.1617425234047, 40.5469874800883)"
-74.16270204,40.55189351,10308,"(-74.162702036689, 40.5518935119494)"
-74.16344541,40.553438,10308,"(-74.1634454145513, 40.5534380005368)"
-74.1649415,40.56011181,10308,"(-74.1649415024293, 40.56011181265)"
-73.88323081,40.56835883,11697,"(-73.8832308107614, 40.5683588260703)"
-73.88435134,40.56715353,11697,"(-73.8843513370943, 40.5671535334154)"
-73.88270779,40.56754771,11697,"(-73.8827077892739, 40.5675477128536)"
-73.87947717,40.5618108,11697,"(-73.8794771674892, 40.5618108028712)"
-73.88028402,40.56151142,11697,"(-73.8802840237592, 40.5615114193304)"
-73.88029675,40.56137497,11697,"(-73.8802967524791, 40.5613749677403)"
-73.88044061,40.56147373,11697,"(-73.8804406098884, 40.5614737315125)"
-73.88130423,40.56136549,11697,"(-73.8813042326521, 40.5613654942662)"
-73.88241586,40.56091091,11697,"(-73.8824158622338, 40.5609109119278)"
-73.88237441,40.56076044,11697,"(-73.8823744099252, 40.5607604410628)"
-73.8825075,40.56087953,11697,"(-73.8825075038308, 40.5608795269115)"
-73.8832328,40.56085974,11697,"(-73.8832327987996, 40.560859735467)"
-73.88488437,40.56018238,11697,"(-73.8848843653754, 40.560182382386)"
-73.88485949,40.56004282,11697,"(-73.8848594879911, 40.5600428181898)"
-73.88497701,40.56016058,11697,"(-73.8849770061093, 40.5601605807029)"
-73.88593177,40.5599849,11697,"(-73.8859317723396, 40.5599849045649)"
-73.88690374,40.55959149,11697,"(-73.886903744131, 40.5595914910638)"
-73.8869751,40.55940049,11697,"(-73.8869750988573, 40.5594004912214)"
-73.88706563,40.55953961,11697,"(-73.8870656309461, 40.5595396134435)"
-73.88785342,40.55952185,11697,"(-73.8878534238382, 40.5595218543396)"
-73.88961883,40.5587924,11697,"(-73.8896188330061, 40.5587924020051)"
-73.89021653,40.55881156,11697,"(-73.8902165323756, 40.5588115572432)"
-73.89077962,40.55862487,11697,"(-73.8907796217143, 40.5586248701642)"
-73.89211661,40.558029,11697,"(-73.8921166112937, 40.5580290001665)"
-73.89259676,40.55812148,11697,"(-73.8925967585802, 40.5581214839803)"
-73.89345614,40.55794942,11697,"(-73.8934561375437, 40.5579494166661)"
-73.89494848,40.55729505,11697,"(-73.894948481537, 40.5572950541583)"
-73.89491817,40.55707881,11697,"(-73.8949181697448, 40.5570788109294)"
-73.89518458,40.55738505,11697,"(-73.8951845834946, 40.5573850541613)"
-73.8955279,40.55741238,11697,"(-73.8955278977936, 40.5574123764562)"
-73.89699523,40.5568918,11697,"(-73.8969952301493, 40.55689180264)"
-73.89709685,40.55665633,11697,"(-73.8970968482199, 40.5566563259197)"
-73.89735688,40.55699843,11697,"(-73.8973568831542, 40.5569984335724)"
-73.89799514,40.55710215,11697,"(-73.8979951401095, 40.5571021521208)"
-73.89911718,40.55680036,11697,"(-73.8991171798614, 40.5568003637002)"
-73.89912284,40.55665124,11697,"(-73.8991228385113, 40.5566512423943)"
-73.89926738,40.55678024,11697,"(-73.8992673834517, 40.5567802381984)"
-73.89983814,40.55671203,11697,"(-73.8998381360719, 40.5567120344195)"
-73.89982801,40.55653147,11697,"(-73.8998280061802, 40.556531472737)"
-73.89992841,40.55670185,11697,"(-73.8999284084097, 40.5567018480117)"
-73.90045077,40.55664955,11697,"(-73.9004507683077, 40.5566495464349)"
-73.90058263,40.55643131,11697,"(-73.9005826253919, 40.5564313118094)"
-73.90066522,40.55662146,11697,"(-73.9006652213453, 40.5566214609933)"
-73.90156083,40.55681777,11697,"(-73.9015608320207, 40.5568177724359)"
-73.90374884,40.55682907,11697,"(-73.9037488399088, 40.5568290689967)"
-73.90728706,40.55582749,11697,"(-73.9072870570293, 40.5558274894256)"
-73.92458518,40.54926221,11697,"(-73.9245851837435, 40.549262212998)"
-73.9352278,40.54471614,11697,"(-73.9352278008359, 40.5447161371795)"
-73.93898499,40.54253909,11697,"(-73.9389849881425, 40.5425390898581)"
-73.94055905,40.54184679,11697,"(-73.9405590533279, 40.5418467887718)"
-73.94072285,40.54025647,11697,"(-73.9407228503831, 40.5402564694654)"
-73.94086766,40.54022377,11697,"(-73.9408676598942, 40.5402237748471)"
-73.94053423,40.5438009,11697,"(-73.9405342255177, 40.5438008962577)"
-73.9403451,40.54845479,11697,"(-73.940345096603, 40.5484547901848)"
-73.94054112,40.55032891,11697,"(-73.9405411175601, 40.5503289111021)"
-73.94050185,40.55175238,11697,"(-73.9405018511416, 40.5517523772709)"
-73.93955144,40.5541271,11697,"(-73.939551439584, 40.5541271019902)"
-73.93848968,40.55572311,11697,"(-73.9384896843762, 40.5557231117284)"
-73.93786033,40.55636006,11697,"(-73.9378603339608, 40.5563600626553)"
-73.93576233,40.5570708,11697,"(-73.9357623273735, 40.5570708021251)"
-73.93349378,40.55715026,11697,"(-73.9334937847054, 40.5571502628492)"
-73.93148402,40.55782716,11697,"(-73.9314840200484, 40.5578271595694)"
-73.92864177,40.55955169,11697,"(-73.9286417698687, 40.5595516929906)"
-73.92674456,40.56112418,11697,"(-73.9267445563671, 40.5611241801529)"
-73.92535484,40.56184462,11697,"(-73.9253548427754, 40.5618446209539)"
-73.92496496,40.56178022,11697,"(-73.92496496216, 40.5617802206597)"
-73.92329681,40.56207841,11697,"(-73.9232968127987, 40.5620784130078)"
-73.91955994,40.56209567,11697,"(-73.9195599429458, 40.5620956736738)"
-73.91716012,40.56282535,11697,"(-73.9171601180862, 40.5628253497355)"
-73.91556877,40.56361865,11697,"(-73.9155687667437, 40.5636186483059)"
-73.91456851,40.56434558,11697,"(-73.9145685139173, 40.5643455838841)"
-73.91225507,40.56511261,11697,"(-73.9122550650959, 40.5651126060515)"
-73.91076159,40.56519246,11697,"(-73.9107615908894, 40.5651924550455)"
-73.9106832,40.56500116,11697,"(-73.9106832045715, 40.5650011629948)"
-73.9100815,40.56494248,11697,"(-73.9100815025889, 40.5649424763555)"
-73.91008168,40.56466607,11697,"(-73.9100816798013, 40.5646660673405)"
-73.90972322,40.56423769,11697,"(-73.9097232219934, 40.5642376852492)"
-73.90884508,40.56404653,11697,"(-73.9088450808769, 40.5640465296119)"
-73.90793201,40.56415872,11697,"(-73.9079320117499, 40.5641587227911)"
-73.90756872,40.56373612,11697,"(-73.9075687246967, 40.5637361150508)"
-73.90778123,40.56367337,11697,"(-73.9077812308597, 40.5636733742307)"
-73.90739391,40.5636135,11697,"(-73.9073939065983, 40.5636135009277)"
-73.90744801,40.56350287,11697,"(-73.9074480095169, 40.5635028735157)"
-73.90642334,40.56305082,11697,"(-73.9064233364676, 40.5630508240073)"
-73.90499485,40.56293582,11697,"(-73.9049948527883, 40.5629358248611)"
-73.90292926,40.56352237,11697,"(-73.9029292583078, 40.5635223653788)"
-73.90202837,40.56307947,11697,"(-73.9020283727094, 40.5630794665934)"
-73.9009297,40.56328932,11697,"(-73.9009297001378, 40.5632893247144)"
-73.90036595,40.56357507,11697,"(-73.9003659456309, 40.5635750665301)"
-73.89971749,40.56355916,11697,"(-73.8997174852649, 40.5635591581416)"
-73.8967445,40.56499884,11697,"(-73.8967445016899, 40.5649988386693)"
-73.8960004,40.56556324,11697,"(-73.8960003954902, 40.5655632400865)"
-73.89542915,40.5662848,11697,"(-73.8954291534176, 40.5662847990304)"
-73.89567777,40.56705401,11697,"(-73.8956777738199, 40.5670540101093)"
-73.8952424,40.56696361,11697,"(-73.8952424027419, 40.5669636117403)"
-73.89277925,40.56865974,11697,"(-73.8927792543645, 40.5686597438237)"
-73.89070229,40.56814464,11697,"(-73.8907022918036, 40.5681446443652)"
-73.8901823,40.5682308,11697,"(-73.8901822974801, 40.5682308023927)"
-73.88887504,40.56800101,11697,"(-73.8888750411347, 40.5680010115754)"
-73.88835342,40.56815183,11697,"(-73.8883534247846, 40.5681518274063)"
-73.88780441,40.56787596,11697,"(-73.8878044141096, 40.5678759612547)"
-73.88682287,40.56828513,11697,"(-73.8868228698603, 40.5682851274731)"
-73.88686588,40.56837974,11697,"(-73.886865876864, 40.568379740344)"
-73.88539728,40.56857911,11697,"(-73.8853972773285, 40.5685791098674)"
-73.88434375,40.5686565,11697,"(-73.8843437540557, 40.5686565005506)"
-73.88469044,40.5684716,11697,"(-73.8846904416474, 40.5684716019504)"
-73.88441833,40.5679908,11697,"(-73.8844183337262, 40.5679907953449)"
-73.88369881,40.56816379,11697,"(-73.8836988142896, 40.5681637877225)"
-73.8836903,40.56839733,11697,"(-73.8836902973622, 40.5683973259434)"
-73.88345939,40.56848017,11697,"(-73.883459389843, 40.5684801690069)"
-74.19937852,40.56040869,10312,"(-74.199378517693, 40.5604086874979)"
-74.19366751,40.56595678,10312,"(-74.1936675149511, 40.5659567802154)"
-74.19258647,40.56264006,10312,"(-74.1925864693036, 40.56264006242)"
-74.19163585,40.56252015,10312,"(-74.1916358505368, 40.5625201487336)"
-74.19080977,40.56263578,10312,"(-74.1908097661456, 40.5626357802738)"
-74.1893845,40.56362581,10312,"(-74.1893845021607, 40.5636258088408)"
-74.18528912,40.56453591,10312,"(-74.1852891225368, 40.5645359054519)"
-74.18386987,40.56529266,10312,"(-74.1838698652499, 40.5652926622325)"
-74.18273138,40.56549366,10312,"(-74.1827313760434, 40.5654936648425)"
-74.18139493,40.56523799,10312,"(-74.1813949331924, 40.5652379892615)"
-74.17809934,40.56404878,10312,"(-74.1780993411067, 40.5640487800983)"
-74.17645307,40.56318702,10312,"(-74.1764530662211, 40.5631870175266)"
-74.17519518,40.56292493,10312,"(-74.1751951759504, 40.562924933726)"
-74.17429853,40.5661765,10312,"(-74.1742985296954, 40.566176497976)"
-74.16978726,40.56597372,10312,"(-74.1697872617979, 40.5659737176055)"
-74.16982657,40.56107802,10312,"(-74.1698265664182, 40.5610780165106)"
-74.16589405,40.56028337,10312,"(-74.1658940523173, 40.5602833734884)"
-74.1649415,40.56011181,10312,"(-74.1649415024293, 40.56011181265)"
-74.16344541,40.553438,10312,"(-74.1634454145513, 40.5534380005368)"
-74.16270204,40.55189351,10312,"(-74.162702036689, 40.5518935119494)"
-74.16174252,40.54698748,10312,"(-74.1617425234047, 40.5469874800883)"
-74.15967562,40.54779387,10312,"(-74.1596756242018, 40.5477938706859)"
-74.15900021,40.54681102,10312,"(-74.1590002088166, 40.5468110215226)"
-74.15934445,40.54639775,10312,"(-74.1593444505648, 40.5463977521889)"
-74.15898646,40.54544901,10312,"(-74.1589864617406, 40.5454490116014)"
-74.15919043,40.54523033,10312,"(-74.1591904321761, 40.545230334722)"
-74.15192177,40.53783734,10312,"(-74.1519217732589, 40.5378373361749)"
-74.15070319,40.53710558,10312,"(-74.1507031907665, 40.537105576842)"
-74.15050951,40.53726283,10312,"(-74.1505095108938, 40.5372628308562)"
-74.14694498,40.53515226,10312,"(-74.1469449788941, 40.5351522596092)"
-74.14831042,40.53457209,10312,"(-74.1483104210087, 40.5345720888793)"
-74.14925778,40.53387873,10312,"(-74.1492577783341, 40.5338787282675)"
-74.15075832,40.53233907,10312,"(-74.1507583212669, 40.5323390740673)"
-74.15245341,40.53194355,10312,"(-74.1524534141501, 40.5319435530157)"
-74.15398474,40.53068512,10312,"(-74.1539847440346, 40.5306851208613)"
-74.15396969,40.5305295,10312,"(-74.1539696894319, 40.5305295017035)"
-74.15446118,40.53028019,10312,"(-74.1544611841584, 40.5302801936733)"
-74.15444366,40.53006665,10312,"(-74.154443660243, 40.5300666540564)"
-74.15489131,40.53012766,10312,"(-74.1548913066986, 40.5301276588684)"
-74.15557503,40.5295974,10312,"(-74.1555750305954, 40.5295973987843)"
-74.15548604,40.52943294,10312,"(-74.1554860360934, 40.5294329431326)"
-74.15566826,40.5295278,10312,"(-74.1556682567208, 40.5295278037841)"
-74.15584493,40.52939733,10312,"(-74.1558449342408, 40.529397327738)"
-74.15632942,40.52885386,10312,"(-74.1563294175174, 40.5288538560916)"
-74.1560882,40.52859834,10312,"(-74.1560882027196, 40.5285983430391)"
-74.15639071,40.52876887,10312,"(-74.1563907065082, 40.528768867111)"
-74.15703664,40.52880214,10312,"(-74.1570366363863, 40.5288021397285)"
-74.15781789,40.52846621,10312,"(-74.1578178854186, 40.5284662110616)"
-74.15811735,40.5282057,10312,"(-74.1581173458102, 40.5282056973003)"
-74.1579403,40.52805577,10312,"(-74.1579402988993, 40.5280557723415)"
-74.15819741,40.52815609,10312,"(-74.1581974132047, 40.5281560893958)"
-74.15783316,40.52780533,10312,"(-74.1578331577786, 40.5278053257829)"
-74.15826347,40.52809985,10312,"(-74.1582634702543, 40.5280998503412)"
-74.15945331,40.52727403,10312,"(-74.1594533077574, 40.5272740339153)"
-74.16004023,40.52734325,10312,"(-74.1600402260198, 40.5273432513657)"
-74.16030427,40.52755576,10312,"(-74.1603042682938, 40.5275557573176)"
-74.16158222,40.52701336,10312,"(-74.1615822241883, 40.5270133570977)"
-74.16227208,40.52719412,10312,"(-74.1622720833739, 40.5271941153777)"
-74.16372016,40.52634972,10312,"(-74.1637201577828, 40.5263497183666)"
-74.16473898,40.5259672,10312,"(-74.1647389794804, 40.5259671999052)"
-74.1647336,40.52575072,10312,"(-74.1647335967894, 40.5257507239031)"
-74.16505454,40.52540972,10312,"(-74.1650545431799, 40.5254097185858)"
-74.1650033,40.5251879,10312,"(-74.1650032996529, 40.5251878954327)"
-74.16564808,40.52539375,10312,"(-74.165648076325, 40.5253937482628)"
-74.16596506,40.5253082,10312,"(-74.1659650599263, 40.5253081957642)"
-74.16854371,40.52369496,10312,"(-74.1685437147372, 40.5236949604608)"
-74.16844333,40.52351089,10312,"(-74.1684433331599, 40.5235108891075)"
-74.16861,40.52324151,10312,"(-74.1686099958645, 40.5232415093609)"
-74.16882717,40.5232894,10312,"(-74.1688271660903, 40.5232894000344)"
-74.16951086,40.52284846,10312,"(-74.1695108630304, 40.5228484583714)"
-74.17025329,40.52269908,10312,"(-74.1702532919098, 40.5226990819606)"
-74.17119087,40.52317995,10312,"(-74.1711908666689, 40.5231799465629)"
-74.17228092,40.52300886,10312,"(-74.1722809213659, 40.5230088558224)"
-74.17534084,40.52115077,10312,"(-74.1753408376461, 40.5211507686383)"
-74.1776083,40.5192861,10312,"(-74.1776083029794, 40.5192860981336)"
-74.17804618,40.51948218,10312,"(-74.1780461798066, 40.5194821802391)"
-74.17840356,40.51939159,10312,"(-74.1784035573194, 40.5193915867135)"
-74.17870132,40.51961463,10312,"(-74.1787013245147, 40.519614626152)"
-74.17913303,40.51963615,10312,"(-74.1791330299625, 40.5196361477142)"
-74.17924447,40.51947501,10312,"(-74.1792444668029, 40.5194750093511)"
-74.17950103,40.51984548,10312,"(-74.1795010264464, 40.5198454774501)"
-74.18050059,40.5204911,10312,"(-74.1805005881957, 40.5204910950302)"
-74.18145496,40.52046334,10312,"(-74.181454956779, 40.5204633416624)"
-74.18175388,40.52029179,10312,"(-74.181753877513, 40.5202917949818)"
-74.18153139,40.51986398,10312,"(-74.1815313900966, 40.5198639799808)"
-74.18208047,40.52024237,10312,"(-74.1820804660346, 40.5202423650827)"
-74.18284071,40.51989922,10312,"(-74.1828407095858, 40.5198992225175)"
-74.18282419,40.51972435,10312,"(-74.1828241876091, 40.5197243460133)"
-74.18304191,40.51979591,10312,"(-74.1830419053051, 40.5197959135948)"
-74.18377403,40.51954633,10312,"(-74.1837740330034, 40.5195463270402)"
-74.18385355,40.51935837,10312,"(-74.1838535512872, 40.5193583679551)"
-74.18369608,40.51904152,10312,"(-74.1836960834374, 40.519041522572)"
-74.18426424,40.51931972,10312,"(-74.1842642411268, 40.519319721426)"
-74.18494565,40.51904209,10312,"(-74.1849456457783, 40.5190420933262)"
-74.18581999,40.51843893,10312,"(-74.1858199886875, 40.5184389331744)"
-74.18565038,40.51808753,10312,"(-74.185650379342, 40.5180875297195)"
-74.18598977,40.51832634,10312,"(-74.1859897685495, 40.5183263350135)"
-74.18757497,40.516994,10312,"(-74.1875749656625, 40.5169940048519)"
-74.19317539,40.5260194,10312,"(-74.1931753879519, 40.5260194029753)"
-74.19564579,40.52923663,10312,"(-74.1956457906227, 40.5292366264539)"
-74.19453975,40.53061975,10312,"(-74.1945397526855, 40.5306197542806)"
-74.1960839,40.52991176,10312,"(-74.1960839035189, 40.52991175921)"
-74.19748249,40.5324216,10312,"(-74.1974824890015, 40.5324215964996)"
-74.19570416,40.53360833,10312,"(-74.1957041641537, 40.5336083340911)"
-74.19300901,40.53432607,10312,"(-74.1930090098615, 40.5343260666323)"
-74.19356025,40.53540619,10312,"(-74.193560252507, 40.535406191113)"
-74.19551211,40.53481794,10312,"(-74.1955121087791, 40.5348179421563)"
-74.19593122,40.5348904,10312,"(-74.1959312174754, 40.5348904029292)"
-74.19616559,40.53516843,10312,"(-74.1961655870953, 40.5351684347963)"
-74.19858134,40.53448049,10312,"(-74.1985813424626, 40.5344804861856)"
-74.20306395,40.54426097,10312,"(-74.2030639454232, 40.5442609664457)"
-74.20040354,40.54493512,10312,"(-74.20040353943, 40.5449351207244)"
-74.20151451,40.5475585,10312,"(-74.2015145127846, 40.547558496729)"
-74.20107061,40.54780967,10312,"(-74.2010706136896, 40.5478096651042)"
-74.19983037,40.54809168,10312,"(-74.1998303687898, 40.5480916837961)"
-74.2033305,40.55583938,10312,"(-74.2033304968029, 40.5558393846075)"
-74.20334307,40.55613335,10312,"(-74.2033430706224, 40.5561333452174)"
-74.20194949,40.55586414,10312,"(-74.2019494864676, 40.5558641373013)"
-74.20070042,40.55607127,10312,"(-74.200700421885, 40.5560712682104)"
-74.19769481,40.55888707,10312,"(-74.1976948148621, 40.5588870690245)"
-74.2131214,40.55860821,10309,"(-74.2131213980051, 40.558608214749)"
-74.21268641,40.55842642,10309,"(-74.2126864078051, 40.5584264200684)"
-74.21184995,40.55727682,10309,"(-74.2118499548877, 40.5572768205701)"
-74.21154342,40.55717949,10309,"(-74.2115434175371, 40.5571794864501)"
-74.21016543,40.55766269,10309,"(-74.2101654277288, 40.5576626850579)"
-74.20639017,40.5582713,10309,"(-74.2063901668159, 40.5582712967844)"
-74.20451433,40.55897121,10309,"(-74.2045143333933, 40.558971209097)"
-74.20149429,40.55932266,10309,"(-74.2014942898334, 40.5593226596393)"
-74.20050496,40.55982175,10309,"(-74.200504958157, 40.5598217517278)"
-74.19957504,40.56058678,10309,"(-74.1995750408085, 40.5605867767762)"
-74.19937852,40.56040869,10309,"(-74.199378517693, 40.5604086874979)"
-74.19769481,40.55888707,10309,"(-74.1976948148621, 40.5588870690245)"
-74.20070042,40.55607127,10309,"(-74.200700421885, 40.5560712682104)"
-74.20194949,40.55586414,10309,"(-74.2019494864676, 40.5558641373013)"
-74.20334307,40.55613335,10309,"(-74.2033430706224, 40.5561333452174)"
-74.2033305,40.55583938,10309,"(-74.2033304968029, 40.5558393846075)"
-74.19983037,40.54809168,10309,"(-74.1998303687898, 40.5480916837961)"
-74.20107061,40.54780967,10309,"(-74.2010706136896, 40.5478096651042)"
-74.20151451,40.5475585,10309,"(-74.2015145127846, 40.547558496729)"
-74.20040354,40.54493512,10309,"(-74.20040353943, 40.5449351207244)"
-74.20306395,40.54426097,10309,"(-74.2030639454232, 40.5442609664457)"
-74.19858134,40.53448049,10309,"(-74.1985813424626, 40.5344804861856)"
-74.19616559,40.53516843,10309,"(-74.1961655870953, 40.5351684347963)"
-74.19593122,40.5348904,10309,"(-74.1959312174754, 40.5348904029292)"
-74.19551211,40.53481794,10309,"(-74.1955121087791, 40.5348179421563)"
-74.19356025,40.53540619,10309,"(-74.193560252507, 40.535406191113)"
-74.19300901,40.53432607,10309,"(-74.1930090098615, 40.5343260666323)"
-74.19570416,40.53360833,10309,"(-74.1957041641537, 40.5336083340911)"
-74.19748249,40.5324216,10309,"(-74.1974824890015, 40.5324215964996)"
-74.1960839,40.52991176,10309,"(-74.1960839035189, 40.52991175921)"
-74.19453975,40.53061975,10309,"(-74.1945397526855, 40.5306197542806)"
-74.19564579,40.52923663,10309,"(-74.1956457906227, 40.5292366264539)"
-74.19317539,40.5260194,10309,"(-74.1931753879519, 40.5260194029753)"
-74.18757497,40.516994,10309,"(-74.1875749656625, 40.5169940048519)"
-74.18895783,40.51559614,10309,"(-74.1889578267274, 40.5155961381329)"
-74.18913184,40.51526923,10309,"(-74.1891318433182, 40.515269231679)"
-74.18880841,40.5150635,10309,"(-74.188808409085, 40.5150635020932)"
-74.18931243,40.51521986,10309,"(-74.1893124340873, 40.5152198559239)"
-74.18964068,40.51506391,10309,"(-74.1896406760183, 40.5150639139418)"
-74.19112911,40.51330148,10309,"(-74.1911291121318, 40.5133014823831)"
-74.19071024,40.51324487,10309,"(-74.1907102423345, 40.5132448702565)"
-74.19177827,40.51244551,10309,"(-74.191778273273, 40.5124455127575)"
-74.19348074,40.51051416,10309,"(-74.1934807418902, 40.5105141579079)"
-74.19526625,40.5097789,10309,"(-74.1952662500148, 40.5097789002201)"
-74.19607053,40.50976202,10309,"(-74.1960705289638, 40.5097620236465)"
-74.1966925,40.50994147,10309,"(-74.1966924984569, 40.5099414672924)"
-74.19830749,40.51092396,10309,"(-74.1983074891315, 40.510923956795)"
-74.19973686,40.51141707,10309,"(-74.1997368619186, 40.5114170729461)"
-74.19996749,40.51163542,10309,"(-74.1999674870479, 40.5116354230264)"
-74.19990088,40.51198818,10309,"(-74.1999008812032, 40.5119881799219)"
-74.20032389,40.5128132,10309,"(-74.2003238857612, 40.5128131962692)"
-74.20400229,40.51223571,10309,"(-74.2040022857122, 40.5122357108174)"
-74.20537881,40.51216138,10309,"(-74.2053788083508, 40.5121613763276)"
-74.20741072,40.51174348,10309,"(-74.2074107188164, 40.5117434769317)"
-74.20885871,40.51119364,10309,"(-74.2088587111377, 40.5111936367128)"
-74.2098264,40.51055604,10309,"(-74.2098263969635, 40.5105560350662)"
-74.21049809,40.50980787,10309,"(-74.2104980879421, 40.5098078725748)"
-74.21081673,40.50872014,10309,"(-74.2108167288773, 40.5087201360476)"
-74.2115163,40.50842428,10309,"(-74.2115162987961, 40.5084242794908)"
-74.21353131,40.50639749,10309,"(-74.2135313134976, 40.5063974904359)"
-74.21394813,40.50643378,10309,"(-74.2139481329591, 40.5064337845238)"
-74.21447405,40.50624809,10309,"(-74.2144740455588, 40.506248090241)"
-74.21541806,40.50564465,10309,"(-74.2154180571502, 40.5056446478215)"
-74.21724305,40.50361085,10309,"(-74.2172430486721, 40.5036108532618)"
-74.21738377,40.50317738,10309,"(-74.2173837727736, 40.5031773839144)"
-74.21784042,40.5032101,10309,"(-74.2178404153828, 40.503210101534)"
-74.21813388,40.50299251,10309,"(-74.2181338779759, 40.5029925130885)"
-74.21858205,40.50298416,10309,"(-74.2185820506099, 40.5029841588682)"
-74.21958678,40.50260359,10309,"(-74.2195867755098, 40.5026035893556)"
-74.22117201,40.50249868,10309,"(-74.2211720117862, 40.5024986785867)"
-74.22153814,40.50214431,10309,"(-74.2215381358777, 40.5021443116442)"
-74.22189368,40.50241685,10309,"(-74.2218936792837, 40.5024168480557)"
-74.22270544,40.50234743,10309,"(-74.2227054369895, 40.5023474339268)"
-74.22335759,40.50194124,10309,"(-74.2233575924824, 40.5019412383775)"
-74.2238665,40.50190663,10309,"(-74.2238665027975, 40.5019066253206)"
-74.22500354,40.50136842,10309,"(-74.2250035441684, 40.5013684243099)"
-74.22542678,40.50163267,10309,"(-74.2254267779753, 40.5016326699458)"
-74.22681775,40.50204011,10309,"(-74.2268177541145, 40.5020401081248)"
-74.22814235,40.50202398,10309,"(-74.2281423523252, 40.502023978851)"
-74.23118202,40.51089576,10309,"(-74.2311820200327, 40.5108957632052)"
-74.23260169,40.51583919,10309,"(-74.2326016948521, 40.5158391949792)"
-74.23282674,40.5163766,10309,"(-74.2328267361032, 40.5163765957847)"
-74.23397334,40.51711723,10309,"(-74.2339733407922, 40.5171172273064)"
-74.23436471,40.51761927,10309,"(-74.2343647056225, 40.517619269638)"
-74.23511155,40.5209172,10309,"(-74.2351115472711, 40.5209171996396)"
-74.24314043,40.52161695,10309,"(-74.2431404255097, 40.5216169521409)"
-74.24274582,40.5222682,10309,"(-74.2427458240149, 40.5222681999791)"
-74.24297847,40.52387972,10309,"(-74.2429784685802, 40.5238797225707)"
